,aircraftReg,aircraftType,airlineId,airsenseMissionId,alt,altGps,bvr,destination,flightNumber,fusionalt,fusionlat,fusionlon,fusionspeed,gva,gvr,heading,ias,isoutlier,lat,lon,mach,magneticHeading,missionId,onGround,origin,posTime,qnh,speed,targetId,tas,amount_diff,big_diff,count
19658,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,44.972187,11.46794,,,,,,False,44.96887,11.46822,0.788,,-1,False,FCO,1546536161000,,410,AZA6BF,460,0.013040000000004,False,416
19659,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,44.9766,11.467585,,,,,,False,44.97354,11.46784,0.792,,-1,False,FCO,1546536165000,,410,AZA6BF,460,0.004669999999997,False,417
19660,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,44.97876,11.467397,,,,,,False,44.97948,11.46732,0.788,,-1,False,FCO,1546536166000,,410,AZA6BF,458,0.005940000000003,False,418
19661,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,44.99054,11.466427,,,,,,False,44.99011,11.46646,0.788,,-1,False,FCO,1546536173000,,410,AZA6BF,458,0.010629999999992,False,419
19662,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,44.99619,11.465975,,,,,,False,44.9968,11.46594,0.788,,-1,False,FCO,1546536176000,,409,AZA6BF,458,0.006690000000006,False,420
19666,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.041107,11.46228,,,,,,False,45.03731,11.4626,0.788,,-1,False,FCO,1546536197000,,410,AZA6BF,456,0.014789999999998,False,421
19667,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.045456,11.461938,,,,,,False,45.04321,11.46214,0.792,,-1,False,FCO,1546536200000,,410,AZA6BF,460,0.005899999999997,False,422
19668,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.050274,11.461553,,,,,,False,45.04884,11.46168,0.792,,-1,False,FCO,1546536203000,,410,AZA6BF,460,0.005630000000011,False,423
19669,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.056824,11.461032,,,,,,False,45.05379,11.46129,0.696,,-1,False,FCO,1546536208000,,410,AZA6BF,460,0.004949999999994,False,424
19670,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.062233,11.460607,,,,,,False,45.06276,11.46058,0.792,,-1,False,FCO,1546536211000,,410,AZA6BF,460,0.008969999999998,False,425
19671,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.068745,11.460098,,,,,,False,45.07085,11.45995,0.792,,-1,False,FCO,1546536214000,,409,AZA6BF,460,0.008090000000003,False,426
19672,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.080795,11.459149,,,,,,False,45.08029,11.4592,0.792,,-1,False,FCO,1546536221000,,409,AZA6BF,460,0.009440000000005,False,427
19675,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.110207,11.456892,,,,,,False,45.10512,11.45727,0.792,,-1,False,FCO,1546536235000,,407,AZA6BF,460,0.01146,False,428
19676,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.111706,11.456787,,,,,,False,45.11098,11.45686,0.792,,-1,False,FCO,1546536236000,,407,AZA6BF,460,0.005859999999998,False,429
19677,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.116463,11.456434,,,,,,False,45.11486,11.45658,0.792,,-1,False,FCO,1546536239000,,406,AZA6BF,458,0.003880000000002,False,430
19678,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.127544,11.455637,,,,,,False,45.12762,11.45568,0.788,,-1,False,FCO,1546536245000,,405,AZA6BF,458,0.01276,False,431
19679,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.13327,11.45521,,,,,,False,45.13148,11.45534,0.788,,-1,False,FCO,1546536249000,,405,AZA6BF,456,0.003859999999996,False,432
19680,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.137558,11.454894,,,,,,False,45.13888,11.4548,0.788,,-1,False,FCO,1546536251000,,404,AZA6BF,456,0.007400000000004,False,433
19681,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.14925,11.454042,,,,,,False,45.15032,11.45398,0.788,,-1,False,FCO,1546536257000,,403,AZA6BF,456,0.01144,False,434
19684,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.17645,11.452423,,,,,,False,45.17052,11.45279,0.788,,-1,False,FCO,1546536271000,,404,AZA6BF,456,0.011920000000004,False,435
19685,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.184875,11.452042,,,,,,False,45.1844,11.4522,0.788,,-1,False,FCO,1546536276000,,404,AZA6BF,458,0.013879999999993,False,436
19686,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.194286,11.451714,,,,,,False,45.19487,11.45187,0.788,,-1,False,FCO,1546536281000,,404,AZA6BF,458,0.010470000000005,False,437
19687,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,45.20023,11.451553,,,,,,False,45.20091,11.45168,0.788,,-1,False,FCO,1546536284000,,404,AZA6BF,456,0.006039999999999,False,438
19690,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.228073,11.450832,,,,,,False,45.22376,11.45102,0.788,,-1,False,FCO,1546536297000,,404,AZA6BF,456,0.005519999999997,False,439
19691,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.22922,11.450837,,,,,,False,45.22728,11.45096,0.788,,-1,False,FCO,1546536298000,,404,AZA6BF,456,0.003520000000002,False,440
19692,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.241768,11.450531,,,,,,False,45.24026,11.45058,0.788,,-1,False,FCO,1546536305000,,405,AZA6BF,456,0.012979999999999,False,441
19693,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.246292,11.450414,,,,,,False,45.245,11.45044,0.788,,-1,False,FCO,1546536308000,,405,AZA6BF,458,0.004739999999998,False,442
19694,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.251495,11.450262,,,,,,False,45.25124,11.45024,0.788,,-1,False,FCO,1546536311000,,406,AZA6BF,458,0.006240000000005,False,443
19695,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.261467,11.449941,,,,,,False,45.26078,11.4499,0.792,,-1,False,FCO,1546536317000,,406,AZA6BF,458,0.009539999999994,False,444
19696,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.268726,11.4496975,,,,,,False,45.2674,11.4497,0.792,,-1,False,FCO,1546536322000,,406,AZA6BF,458,0.006620000000005,False,445
19699,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.29332,11.448893,,,,,,False,45.29076,11.44896,0.792,,-1,False,FCO,1546536333000,,403,AZA6BF,456,0.010559999999998,False,446
19700,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.29683,11.448758,,,,,,False,45.2964,11.44874,0.792,,-1,False,FCO,1546536335000,,402,AZA6BF,456,0.00564,False,447
19701,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.307938,11.448334,,,,,,False,45.30772,11.44828,0.784,,-1,False,FCO,1546536341000,,402,AZA6BF,454,0.011320000000005,False,448
19702,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.31334,11.448086,,,,,,False,45.31306,11.44802,0.784,,-1,False,FCO,1546536344000,,402,AZA6BF,452,0.005339999999997,False,449
19707,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.362816,11.445819,,,,,,False,45.35826,11.44602,0.792,,-1,False,FCO,1546536369000,,399,AZA6BF,458,0.00833999999999,False,450
19708,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.36506,11.445698,,,,,,False,45.36273,11.4458,0.792,,-1,False,FCO,1546536371000,,398,AZA6BF,456,0.004470000000005,False,451
19709,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.37597,11.445185,,,,,,False,45.37452,11.44528,0.796,,-1,False,FCO,1546536378000,,397,AZA6BF,456,0.011790000000005,False,452
19710,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.380577,11.444974,,,,,,False,45.3801,11.44501,0.792,,-1,False,FCO,1546536381000,,396,AZA6BF,456,0.005579999999995,False,453
19711,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.384403,11.444795,,,,,,False,45.38294,11.44487,0.792,,-1,False,FCO,1546536384000,,395,AZA6BF,454,0.002840000000006,False,454
19712,I-BIXL,A321,AZA,,38025,37150,,FRA,None,,45.390236,11.4445305,,,,,,False,45.39192,11.44447,0.788,,-1,False,FCO,1546536387000,,394,AZA6BF,454,0.008979999999994,False,455
19715,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.421776,11.443038,,,,,,False,45.4185,11.4432,0.784,,-1,False,FCO,1546536402000,,392,AZA6BF,452,0.011220000000002,False,456
19716,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.426567,11.442821,,,,,,False,45.42339,11.44298,0.784,,-1,False,FCO,1546536406000,,391,AZA6BF,450,0.004890000000003,False,457
19717,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.429535,11.442682,,,,,,False,45.42874,11.44272,0.784,,-1,False,FCO,1546536408000,,392,AZA6BF,452,0.00535,False,458
19718,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.43872,11.44223,,,,,,False,45.43762,11.44226,0.784,,-1,False,FCO,1546536414000,,393,AZA6BF,456,0.008879999999998,False,459
19719,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.443226,11.44202,,,,,,False,45.44509,11.44194,0.784,,-1,False,FCO,1546536416000,,394,AZA6BF,452,0.007469999999998,False,460
19720,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.448967,11.441753,,,,,,False,45.44988,11.44172,0.784,,-1,False,FCO,1546536419000,,394,AZA6BF,452,0.00479,False,461
19721,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.46053,11.441227,,,,,,False,45.46157,11.4412,0.78,,-1,False,FCO,1546536425000,,396,AZA6BF,452,0.011690000000002,False,462
19722,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.467796,11.440916,,,,,,False,45.4677,11.44095,0.784,,-1,False,FCO,1546536429000,,397,AZA6BF,454,0.006129999999999,False,463
19723,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.46993,11.440828,,,,,,False,45.4705,11.44082,0.784,,-1,False,FCO,1546536430000,,398,AZA6BF,454,0.002800000000001,False,464
19724,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.48099,11.4403715,,,,,,False,45.47906,11.4405,0.784,,-1,False,FCO,1546536437000,,399,AZA6BF,454,0.008559999999996,False,465
19725,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.487656,11.440101,,,,,,False,45.48962,11.44004,0.784,,-1,False,FCO,1546536440000,,400,AZA6BF,456,0.010560000000005,False,466
19726,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.493942,11.4398575,,,,,,False,45.49512,11.43984,0.788,,-1,False,FCO,1546536443000,,400,AZA6BF,456,0.005499999999998,False,467
19727,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.500546,11.439585,,,,,,False,45.49928,11.43964,0.788,,-1,False,FCO,1546536447000,,401,AZA6BF,456,0.004159999999999,False,468
19728,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.51166,11.439161,,,,,,False,45.51187,11.43919,0.788,,-1,False,FCO,1546536453000,,402,AZA6BF,458,0.012590000000003,False,469
19729,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.51583,11.439009,,,,,,False,45.51659,11.439,0.788,,-1,False,FCO,1546536455000,,403,AZA6BF,458,0.004719999999999,False,470
19730,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.521896,11.438762,,,,,,False,45.52264,11.43872,0.792,,-1,False,FCO,1546536458000,,403,AZA6BF,458,0.006050000000002,False,471
19731,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.534515,11.438277,,,,,,False,45.53386,11.43832,0.8,,-1,False,FCO,1546536465000,,404,AZA6BF,462,0.011219999999995,False,472
19732,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.540882,11.438047,,,,,,False,45.53977,11.43811,0.8,,-1,False,FCO,1546536469000,,404,AZA6BF,464,0.005910000000007,False,473
19733,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.543846,11.437943,,,,,,False,45.54597,11.43788,0.8,,-1,False,FCO,1546536470000,,402,AZA6BF,464,0.0062,False,474
19734,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.555553,11.437552,,,,,,False,45.55616,11.43759,0.8,,-1,False,FCO,1546536476000,,400,AZA6BF,460,0.010189999999994,False,475
19735,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.56066,11.437395,,,,,,False,45.55984,11.43746,0.796,,-1,False,FCO,1546536479000,,398,AZA6BF,458,0.003680000000003,False,476
19736,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.567806,11.437156,,,,,,False,45.56744,11.43718,0.788,,-1,False,FCO,1546536483000,,397,AZA6BF,458,0.007600000000004,False,477
19737,I-BIXL,A321,AZA,,38025,37150,,FRA,None,,45.57802,11.436811,,,,,,False,45.57916,11.43678,0.784,,-1,False,FCO,1546536488000,,395,AZA6BF,456,0.01171999999999,False,478
19738,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.583416,11.436601,,,,,,False,45.58296,11.43658,0.784,,-1,False,FCO,1546536491000,,396,AZA6BF,454,0.003800000000005,False,479
19739,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.58928,11.436362,,,,,,False,45.5896,11.4363,0.788,,-1,False,FCO,1546536494000,,396,AZA6BF,454,0.006639999999997,False,480
19740,I-BIXL,A321,AZA,,37975,37125,,FRA,None,,45.60061,11.435848,,,,,,False,45.60052,11.43574,0.788,,-1,False,FCO,1546536500000,,395,AZA6BF,456,0.010920000000006,False,481
19741,I-BIXL,A321,AZA,,37975,37125,,FRA,None,,45.60674,11.435551,,,,,,False,45.60504,11.43556,0.784,,-1,False,FCO,1546536504000,,395,AZA6BF,452,0.004519999999999,False,482
19742,I-BIXL,A321,AZA,,37975,37125,,FRA,None,,45.610672,11.435347,,,,,,False,45.61124,11.43526,0.784,,-1,False,FCO,1546536506000,,394,AZA6BF,452,0.0062,False,483
19743,I-BIXL,A321,AZA,,37975,37150,,FRA,None,,45.61974,11.434913,,,,,,False,45.61772,11.43496,0.784,,-1,False,FCO,1546536512000,,394,AZA6BF,450,0.006479999999996,False,484
19744,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.627056,11.434553,,,,,,False,45.62773,11.43449,0.788,,-1,False,FCO,1546536516000,,395,AZA6BF,450,0.010010000000001,False,485
19745,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.63404,11.4342,,,,,,False,45.63414,11.43416,0.788,,-1,False,FCO,1546536520000,,396,AZA6BF,454,0.006410000000002,False,486
19746,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.64301,11.433736,,,,,,False,45.64335,11.43368,0.788,,-1,False,FCO,1546536525000,,397,AZA6BF,454,0.009209999999996,False,487
19747,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.65021,11.433368,,,,,,False,45.65044,11.43334,0.788,,-1,False,FCO,1546536529000,,397,AZA6BF,456,0.007090000000005,False,488
19748,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.65443,11.433126,,,,,,False,45.65556,11.43302,0.788,,-1,False,FCO,1546536531000,,397,AZA6BF,456,0.005119999999991,False,489
19749,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.667004,11.432516,,,,,,False,45.66687,11.43255,0.788,,-1,False,FCO,1546536538000,,398,AZA6BF,456,0.011310000000009,False,490
19750,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.672634,11.432243,,,,,,False,45.67291,11.43224,0.788,,-1,False,FCO,1546536541000,,398,AZA6BF,456,0.006039999999992,False,491
19751,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.675545,11.432112,,,,,,False,45.67766,11.43203,0.788,,-1,False,FCO,1546536542000,,398,AZA6BF,456,0.004750000000001,False,492
19752,I-BIXL,A321,AZA,,38025,37200,,FRA,None,,45.689827,11.43147,,,,,,False,45.68902,11.43156,0.788,,-1,False,FCO,1546536550000,,398,AZA6BF,456,0.011360000000003,False,493
19753,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,45.694225,11.431309,,,,,,False,45.69294,11.43142,0.788,,-1,False,FCO,1546536553000,,398,AZA6BF,458,0.003920000000001,False,494
19754,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.69862,11.431121,,,,,,False,45.70006,11.43107,0.788,,-1,False,FCO,1546536555000,,399,AZA6BF,458,0.00712,False,495
19755,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.710064,11.430659,,,,,,False,45.71064,11.43068,0.788,,-1,False,FCO,1546536561000,,399,AZA6BF,456,0.010580000000005,False,496
19756,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.714523,11.430485,,,,,,False,45.71566,11.43046,0.792,,-1,False,FCO,1546536563000,,399,AZA6BF,456,0.005019999999995,False,497
19757,I-BIXL,A321,AZA,,37975,37150,,FRA,None,,45.722057,11.430196,,,,,,False,45.7219,11.43024,0.788,,-1,False,FCO,1546536567000,,398,AZA6BF,462,0.006239999999998,False,498
19758,I-BIXL,A321,AZA,,37975,37175,,FRA,None,,45.72599,11.430069,,,,,,False,45.72622,11.43012,0.78,,-1,False,FCO,1546536569000,,398,AZA6BF,450,0.00432,False,499
19759,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.740513,11.429556,,,,,,False,45.73852,11.42968,0.792,,-1,False,FCO,1546536578000,,398,AZA6BF,448,0.012300000000003,False,500
19760,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.74392,11.429457,,,,,,False,45.7439,11.42949,0.78,,-1,False,FCO,1546536580000,,398,AZA6BF,448,0.005379999999995,False,501
19761,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.752617,11.429175,,,,,,False,45.7549,11.42913,0.784,,-1,False,FCO,1546536584000,,399,AZA6BF,450,0.011000000000003,False,502
19762,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.760292,11.428929,,,,,,False,45.76062,11.42894,0.78,,-1,False,FCO,1546536588000,,400,AZA6BF,452,0.005720000000004,False,503
19763,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.7663,11.428732,,,,,,False,45.76448,11.4288,0.788,,-1,False,FCO,1546536592000,,401,AZA6BF,452,0.003859999999996,False,504
19764,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.775345,11.428422,,,,,,False,45.77784,11.42833,0.788,,-1,False,FCO,1546536596000,,402,AZA6BF,452,0.013360000000006,False,505
19765,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.784393,11.428109,,,,,,False,45.78208,11.42818,0.788,,-1,False,FCO,1546536602000,,402,AZA6BF,452,0.004239999999996,False,506
19766,I-BIXL,A321,AZA,,38000,37200,,FRA,None,,45.788498,11.427962,,,,,,False,45.78943,11.42792,0.784,,-1,False,FCO,1546536604000,,402,AZA6BF,450,0.007349999999995,False,507
19767,I-BIXL,A321,AZA,,38000,37200,,FRA,None,,45.80041,11.427495,,,,,,False,45.7999,11.42746,0.784,,-1,False,FCO,1546536611000,,403,AZA6BF,450,0.010470000000005,False,508
19768,I-BIXL,A321,AZA,,38025,37225,,FRA,None,,45.8082,11.42708,,,,,,False,45.81132,11.42681,0.792,,-1,False,FCO,1546536614000,,405,AZA6BF,454,0.011420000000001,False,509
19769,I-BIXL,A321,AZA,,38000,37225,,FRA,None,,45.821705,11.426374,,,,,,False,45.8217,11.42626,0.8,,-1,False,FCO,1546536621000,,407,AZA6BF,458,0.010379999999998,False,510
19770,I-BIXL,A321,AZA,,38000,37200,,FRA,None,,45.828968,11.425965,,,,,,False,45.82851,11.42592,0.8,,-1,False,FCO,1546536625000,,407,AZA6BF,460,0.006809999999994,False,511
19771,I-BIXL,A321,AZA,,38000,37200,,FRA,None,,45.831993,11.425795,,,,,,False,45.83395,11.42566,0.796,,-1,False,FCO,1546536626000,,406,AZA6BF,460,0.005440000000007,False,512
19772,I-BIXL,A321,AZA,,38000,37200,,FRA,None,,45.845474,11.425098,,,,,,False,45.84512,11.4251,0.792,,-1,False,FCO,1546536633000,,404,AZA6BF,456,0.01117,False,513
19773,I-BIXL,A321,AZA,,38000,37200,,FRA,None,,45.851547,11.424802,,,,,,False,45.8497,11.42491,0.788,,-1,False,FCO,1546536637000,,403,AZA6BF,454,0.004579999999997,False,514
19774,I-BIXL,A321,AZA,,38025,37200,,FRA,None,,45.85375,11.42471,,,,,,False,45.85442,11.42471,0.792,,-1,False,FCO,1546536638000,,402,AZA6BF,454,0.004720000000006,False,515
19775,I-BIXL,A321,AZA,,38025,37200,,FRA,None,,45.86253,11.424324,,,,,,False,45.86192,11.42442,0.792,,-1,False,FCO,1546536643000,,402,AZA6BF,454,0.007499999999993,False,516
19776,I-BIXL,A321,AZA,,38025,37200,,FRA,None,,45.87142,11.423972,,,,,,False,45.87122,11.42406,0.792,,-1,False,FCO,1546536648000,,402,AZA6BF,454,0.009300000000003,False,517
19777,I-BIXL,A321,AZA,,38025,37200,,FRA,None,,45.877594,11.423756,,,,,,False,45.87863,11.42379,0.796,,-1,False,FCO,1546536651000,,402,AZA6BF,454,0.00741,False,518
19778,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.889202,11.423292,,,,,,False,45.88966,11.4233,0.796,,-1,False,FCO,1546536657000,,402,AZA6BF,456,0.011029999999998,False,519
19779,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.89627,11.423003,,,,,,False,45.89572,11.42303,0.792,,-1,False,FCO,1546536661000,,401,AZA6BF,456,0.006060000000005,False,520
19780,I-BIXL,A321,AZA,,37975,37150,,FRA,None,,45.900505,11.422842,,,,,,False,45.90134,11.42283,0.792,,-1,False,FCO,1546536663000,,400,AZA6BF,454,0.00562,False,521
19781,I-BIXL,A321,AZA,,37975,37150,,FRA,None,,45.91114,11.422409,,,,,,False,45.91035,11.42244,0.788,,-1,False,FCO,1546536669000,,398,AZA6BF,452,0.009009999999996,False,522
19782,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.9172,11.422165,,,,,,False,45.91792,11.42214,0.788,,-1,False,FCO,1546536672000,,397,AZA6BF,452,0.007570000000001,False,523
19783,I-BIXL,A321,AZA,,38000,37150,,FRA,None,,45.92318,11.42191,,,,,,False,45.9237,11.42187,0.788,,-1,False,FCO,1546536675000,,397,AZA6BF,452,0.005779999999994,False,524
19785,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.942955,11.420945,,,,,,False,45.9398,11.42104,0.784,,-1,False,FCO,1546536684000,,397,AZA6BF,448,0.006840000000004,False,525
19786,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.946754,11.420738,,,,,,False,45.94338,11.42084,0.78,,-1,False,FCO,1546536687000,,398,AZA6BF,448,0.003579999999999,False,526
19787,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.95725,11.4202175,,,,,,False,45.95654,11.42022,0.78,,-1,False,FCO,1546536693000,,400,AZA6BF,448,0.013160000000006,False,527
19788,I-BIXL,A321,AZA,,37975,37175,,FRA,None,,45.961544,11.419983,,,,,,False,45.96002,11.42002,0.78,,-1,False,FCO,1546536696000,,401,AZA6BF,450,0.003479999999996,False,528
19789,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.965775,11.419772,,,,,,False,45.96712,11.4197,0.788,,-1,False,FCO,1546536698000,,402,AZA6BF,450,0.007100000000001,False,529
19790,I-BIXL,A321,AZA,,38000,37175,,FRA,None,,45.978493,11.419153,,,,,,False,45.9787,11.41915,0.792,,-1,False,FCO,1546536705000,,402,AZA6BF,454,0.011580000000002,False,530
19793,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,46.00285,11.418191,,,,,,False,45.99894,11.41841,0.8,,-1,False,FCO,1546536717000,,399,AZA6BF,456,0.009390000000003,False,531
19794,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,46.007565,11.418017,,,,,,False,46.00656,11.41809,0.8,,-1,False,FCO,1546536720000,,397,AZA6BF,458,0.007619999999996,False,532
19795,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,46.012615,11.417859,,,,,,False,46.01214,11.41795,0.8,,-1,False,FCO,1546536723000,,396,AZA6BF,454,0.005580000000002,False,533
19796,I-BIXL,A321,AZA,,38025,37175,,FRA,None,,46.023056,11.41753,,,,,,False,46.02287,11.41762,0.796,,-1,False,FCO,1546536729000,,393,AZA6BF,454,0.010730000000002,False,534
19797,I-BIXL,A321,AZA,,38025,37150,,FRA,None,,46.02833,11.417367,,,,,,False,46.02834,11.4174,0.792,,-1,False,FCO,1546536732000,,392,AZA6BF,452,0.005469999999995,False,535
19798,I-BIXL,A321,AZA,,38025,37150,,FRA,None,,46.032955,11.417222,,,,,,False,46.03198,11.41728,0.792,,-1,False,FCO,1546536735000,,390,AZA6BF,452,0.003639999999997,False,536
19800,I-BIXL,A321,AZA,,38000,37125,,FRA,None,,46.05199,11.416534,,,,,,False,46.04817,11.41672,0.788,,-1,False,FCO,1546536744000,,387,AZA6BF,450,0.003689999999999,False,537
19801,I-BIXL,A321,AZA,,38000,37100,,FRA,None,,46.05545,11.416411,,,,,,False,46.0546,11.41644,0.784,,-1,False,FCO,1546536746000,,386,AZA6BF,450,0.006430000000002,False,538
19802,I-BIXL,A321,AZA,,37975,37100,,FRA,None,,46.067543,11.415912,,,,,,False,46.06628,11.41589,0.784,,-1,False,FCO,1546536753000,,383,AZA6BF,446,0.011679999999998,False,539
19803,I-BIXL,A321,AZA,,37975,37100,,FRA,None,,46.072346,11.415688,,,,,,False,46.07158,11.41567,0.78,,-1,False,FCO,1546536756000,,382,AZA6BF,444,0.005299999999998,False,540
19804,I-BIXL,A321,AZA,,37975,37100,,FRA,None,,46.076176,11.41549,,,,,,False,46.07666,11.4154,0.78,,-1,False,FCO,1546536758000,,382,AZA6BF,444,0.00508,False,541
19805,I-BIXL,A321,AZA,,37975,37125,,FRA,None,,46.0871,11.414951,,,,,,False,46.08564,11.41494,0.776,,-1,False,FCO,1546536765000,,383,AZA6BF,442,0.008980000000008,False,542
19806,I-BIXL,A321,AZA,,37975,37125,,FRA,None,,46.092472,11.414695,,,,,,False,46.09292,11.41466,0.772,,-1,False,FCO,1546536768000,,385,AZA6BF,440,0.007279999999994,False,543
19808,I-BIXL,A321,AZA,,37950,37125,,FRA,None,,46.11301,11.413743,,,,,,False,46.10902,11.41392,0.764,,-1,False,FCO,1546536779000,,387,AZA6BF,436,0.010890000000003,False,544
19809,I-BIXL,A321,AZA,,37950,37150,,FRA,None,,46.114582,11.413682,,,,,,False,46.11424,11.41372,0.76,,-1,False,FCO,1546536780000,,387,AZA6BF,434,0.005220000000001,False,545
